city,timestamp,temperature,season
New York,2010-03-23,11.611490984233894,spring
New York,2010-03-24,4.994991094017996,spring
New York,2010-03-25,15.130408298473954,spring
New York,2010-03-26,14.30558396022915,spring
New York,2010-03-27,4.967495535851361,spring
New York,2010-03-28,15.655234903981675,spring
New York,2010-03-29,11.678466582092732,spring
New York,2010-03-30,8.412714744772877,spring
New York,2010-03-31,9.360416308706672,spring
New York,2010-04-01,11.582681259039392,spring
New York,2010-04-02,7.694848108382992,spring
New York,2010-04-03,15.802752008893439,spring
New York,2010-04-04,10.200903097384694,spring
New York,2010-04-05,7.474982390553335,spring
New York,2010-04-06,7.360319236814841,spring
New York,2010-04-07,15.53852692665272,spring
New York,2010-04-08,6.389589415685224,spring
New York,2010-04-09,9.402828679711577,spring
New York,2010-04-10,23.510912769774254,spring
New York,2010-04-11,7.212509311063444,spring
New York,2010-04-12,4.836964468570779,spring
New York,2010-04-13,4.310546958876245,spring
New York,2010-04-14,4.296943170615134,spring
New York,2010-04-15,9.763220495848797,spring
New York,2010-04-16,13.160172610573749,spring
New York,2010-04-17,7.259091073851938,spring
New York,2010-04-18,1.975204564457865,spring
New York,2010-04-19,8.67972945369067,spring
New York,2010-04-20,16.69332755696531,spring
New York,2010-04-21,17.62126343100011,spring
New York,2010-04-22,13.082847201785917,spring
New York,2010-04-23,12.540813864133508,spring
New York,2010-04-24,2.6064986523856266,spring
New York,2010-04-25,13.972094577798646,spring
New York,2010-04-26,9.744245115074282,spring
New York,2010-04-27,6.810863567842187,spring
New York,2010-04-28,8.89620498813033,spring
New York,2010-04-29,11.298594671861492,spring
New York,2010-04-30,7.05927715252184,spring
New York,2010-05-01,10.072181281815041,spring
New York,2010-05-02,8.707826745270044,spring
New York,2010-05-03,17.577869875825296,spring
New York,2010-05-04,7.918639704657304,spring
New York,2010-05-05,14.40281512373899,spring
New York,2010-05-06,18.06775345191891,spring
New York,2010-05-07,5.811080064155549,spring
New York,2010-05-08,18.115407717101053,spring
New York,2010-05-09,15.201957275716866,spring
New York,2010-05-10,22.685970513868547,spring
New York,2010-05-11,4.668377986796796,spring
New York,2010-05-12,8.838140354033673,spring
New York,2010-05-13,11.541074705141304,spring
New York,2010-05-14,3.2223011701343065,spring
New York,2010-05-15,7.228309168427901,spring
New York,2010-05-16,16.453536171283396,spring
New York,2010-05-17,8.561693951160597,spring
New York,2010-05-18,5.148276769276226,spring
New York,2010-05-19,8.664327009325739,spring
New York,2010-05-20,17.076447436155178,spring
New York,2010-05-21,14.292869686324057,spring
New York,2010-05-22,0.8284503764996085,spring
New York,2010-05-23,4.415139867191369,spring
New York,2010-05-24,10.289396229331883,spring
New York,2010-05-25,6.338268613553284,spring
New York,2010-05-26,6.827636794361217,spring
New York,2010-05-27,11.844692941357968,spring
New York,2010-05-28,8.499233087161551,spring
New York,2010-05-29,10.625144840861061,spring
New York,2010-05-30,15.148427354072378,spring
New York,2010-05-31,14.83951117817113,spring
New York,2010-06-01,27.388480939601283,summer
New York,2010-06-02,26.060203270570646,summer
New York,2010-06-03,24.592472654812344,summer
New York,2010-06-04,23.113690030246893,summer
New York,2010-06-05,22.20517521846967,summer
New York,2010-06-06,27.497310977062263,summer
New York,2010-06-07,30.44862476973167,summer
New York,2010-06-08,29.329039140888394,summer
New York,2010-06-09,24.80918548802726,summer
New York,2010-06-10,27.922357462723618,summer
New York,2010-06-11,35.073753787670164,summer
New York,2010-06-12,10.45835344158992,summer
New York,2010-06-13,13.828428984171932,summer
New York,2010-06-14,17.64547459907005,summer
New York,2010-06-15,22.519160620699974,summer
New York,2010-06-16,17.14788877292325,summer
New York,2010-06-17,30.273407994468062,summer
New York,2010-06-18,19.728261797512424,summer
New York,2010-06-19,25.721497577503502,summer
New York,2010-06-20,28.223300855737232,summer
New York,2010-06-21,28.080029968558758,summer
New York,2010-06-22,20.716164090914813,summer
New York,2010-06-23,19.034449818976313,summer
New York,2010-06-24,19.688340736659168,summer
New York,2010-06-25,19.722064717425596,summer
New York,2010-06-26,26.48859209745609,summer
New York,2010-06-27,16.253990941013573,summer
New York,2010-06-28,24.921406531832474,summer
New York,2010-06-29,15.610507462642829,summer
New York,2010-06-30,32.71348966662978,summer
New York,2010-07-01,22.741563976289285,summer
New York,2010-07-02,24.827533442436877,summer
New York,2010-07-03,18.614897861523964,summer
New York,2010-07-04,31.68323409848214,summer
New York,2010-07-05,27.907488262453192,summer
New York,2010-07-06,25.257067119660245,summer
New York,2010-07-07,29.433707647312648,summer
New York,2010-07-08,31.10498719168137,summer
New York,2010-07-09,28.22908346020476,summer
New York,2010-07-10,29.4054678662048,summer
New York,2010-07-11,29.65179108282626,summer
New York,2010-07-12,18.35257421615892,summer
New York,2010-07-13,22.269828821969025,summer
New York,2010-07-14,24.340961117007193,summer
New York,2010-07-15,26.11725572621457,summer
New York,2010-07-16,15.61788112971971,summer
New York,2010-07-17,28.265591483910875,summer
New York,2010-07-18,31.622159057792206,summer
New York,2010-07-19,23.02264667115379,summer
New York,2010-07-20,25.839366185379433,summer
New York,2010-07-21,26.876792335454773,summer
New York,2010-07-22,34.641440449331675,summer
New York,2010-07-23,26.629627514995384,summer
New York,2010-07-24,22.835283298603702,summer
New York,2010-07-25,24.503277046400722,summer
New York,2010-07-26,25.825913446708128,summer
New York,2010-07-27,29.714746097573048,summer
New York,2010-07-28,22.542401202408527,summer
New York,2010-07-29,28.683625591036552,summer
New York,2010-07-30,26.14026370043202,summer
New York,2010-07-31,16.311638927579242,summer
New York,2010-08-01,25.501960016835106,summer
New York,2010-08-02,25.258978402484622,summer
New York,2010-08-03,26.83582386226562,summer
New York,2010-08-04,20.11603948285223,summer
New York,2010-08-05,14.027315836242195,summer
New York,2010-08-06,29.10519394087855,summer
New York,2010-08-07,31.013120161080487,summer
New York,2010-08-08,30.090926503642606,summer
New York,2010-08-09,27.583556225097972,summer
New York,2010-08-10,29.847320120034187,summer
New York,2010-08-11,31.378474362515114,summer
New York,2010-08-12,23.156824168052356,summer
New York,2010-08-13,26.819622563850075,summer
New York,2010-08-14,24.641935724977028,summer
New York,2010-08-15,30.039691785221567,summer
New York,2010-08-16,28.850749948778315,summer
New York,2010-08-17,27.04814704496189,summer
New York,2010-08-18,30.447023264732557,summer
New York,2010-08-19,32.39726920133603,summer
New York,2010-08-20,24.19460233257968,summer
New York,2010-08-21,20.544907083584512,summer
New York,2010-08-22,28.570667320339947,summer
New York,2010-08-23,26.857847172397115,summer
New York,2010-08-24,22.121955527523653,summer
New York,2010-08-25,29.52795031725709,summer
New York,2010-08-26,21.147609323608062,summer
New York,2010-08-27,22.38047794936779,summer
New York,2010-08-28,29.0155986013064,summer
New York,2010-08-29,25.589366912374075,summer
New York,2010-08-30,10.748477911199155,summer
New York,2010-08-31,24.983632905397887,summer
New York,2010-09-01,11.661745090713906,autumn
New York,2010-09-02,19.76012367972894,autumn
New York,2010-09-03,10.05787950892584,autumn
New York,2010-09-04,16.219135676869733,autumn
New York,2010-09-05,16.202273175361352,autumn
New York,2010-09-06,16.56831542617032,autumn
New York,2010-09-07,11.945435418292814,autumn
New York,2010-09-08,16.30333100353694,autumn
New York,2010-09-09,21.381820841853365,autumn
New York,2010-09-10,17.558812587900455,autumn
New York,2010-09-11,11.358853448755351,autumn
New York,2010-09-12,20.146873621253256,autumn
New York,2010-09-13,10.679472351054898,autumn
New York,2010-09-14,17.7143963447145,autumn
New York,2010-09-15,13.28756748800167,autumn
New York,2010-09-16,18.358705516518395,autumn
New York,2010-09-17,17.092338197064166,autumn
New York,2010-09-18,17.656267542207807,autumn
New York,2010-09-19,11.920307650163366,autumn
New York,2010-09-20,18.57356539256916,autumn
New York,2010-09-21,15.703096058858677,autumn
New York,2010-09-22,19.53498890640777,autumn
New York,2010-09-23,11.201625235958932,autumn
New York,2010-09-24,19.712857739339206,autumn
New York,2010-09-25,12.951149504245572,autumn
New York,2010-09-26,16.767091800423156,autumn
New York,2010-09-27,18.670995209526524,autumn
New York,2010-09-28,15.894951408647767,autumn
New York,2010-09-29,15.510926773868142,autumn
New York,2010-09-30,18.676011451626312,autumn
New York,2010-10-01,23.96578332906189,autumn
New York,2010-10-02,18.123030733637194,autumn
New York,2010-10-03,9.226423555316588,autumn
New York,2010-10-04,14.109158409298212,autumn
New York,2010-10-05,14.877096889425664,autumn
New York,2010-10-06,12.935239075004567,autumn
New York,2010-10-07,15.73262360943469,autumn
New York,2010-10-08,12.96866433543672,autumn
New York,2010-10-09,18.499946531511622,autumn
New York,2010-10-10,4.230631078374028,autumn
New York,2010-10-11,8.344463499872521,autumn
New York,2010-10-12,18.170705318119516,autumn
New York,2010-10-13,3.2859786553330483,autumn
New York,2010-10-14,6.9715000142630075,autumn
New York,2010-10-15,14.092458581219253,autumn
New York,2010-10-16,15.655513809355948,autumn
New York,2010-10-17,5.224764257130623,autumn
New York,2010-10-18,18.98122711541151,autumn
New York,2010-10-19,2.5866944385183306,autumn
New York,2010-10-20,22.412087862274234,autumn
New York,2010-10-21,19.99476721209504,autumn
New York,2010-10-22,20.832223846159298,autumn
New York,2010-10-23,19.3447881012744,autumn
New York,2010-10-24,15.071393094100669,autumn
New York,2010-10-25,8.30360322915589,autumn
New York,2010-10-26,15.26824513326824,autumn
New York,2010-10-27,17.70968710725505,autumn
New York,2010-10-28,1.4703850365541182,autumn
New York,2010-10-29,16.93423524289429,autumn
New York,2010-10-30,11.478894115473892,autumn
New York,2010-10-31,10.847205506256241,autumn
New York,2010-11-01,11.334149179510463,autumn
New York,2010-11-02,10.19981344034661,autumn
New York,2010-11-03,12.183614833111944,autumn
New York,2010-11-04,15.224654242505766,autumn
New York,2010-11-05,10.451391743423681,autumn
New York,2010-11-06,9.977584048838022,autumn
New York,2010-11-07,17.059181596560197,autumn
New York,2010-11-08,7.257557138305115,autumn
New York,2010-11-09,8.520139068975347,autumn
New York,2010-11-10,3.9695330625401226,autumn
New York,2010-11-11,16.182885847685654,autumn
New York,2010-11-12,17.626032141380836,autumn
New York,2010-11-13,16.507611766583373,autumn
New York,2010-11-14,1.4357260625439583,autumn
New York,2010-11-15,17.53587011250794,autumn
New York,2010-11-16,17.409814020031824,autumn
New York,2010-11-17,19.471183018467453,autumn
New York,2010-11-18,19.630973775340536,autumn
New York,2010-11-19,25.697125308857224,autumn
New York,2010-11-20,15.786110676947196,autumn
New York,2010-11-21,12.940556705208868,autumn
New York,2010-11-22,15.343549089798275,autumn
New York,2010-11-23,9.40583063882313,autumn
New York,2010-11-24,16.769651679093645,autumn
New York,2010-11-25,20.628711075573285,autumn
New York,2010-11-26,16.00816009210209,autumn
New York,2010-11-27,17.953945760493557,autumn
New York,2010-11-28,9.238313184983369,autumn
New York,2010-11-29,16.882530510563342,autumn
New York,2010-11-30,11.311783923085159,autumn
New York,2010-12-01,0.7949386119647417,winter
New York,2010-12-02,4.282858817357024,winter
New York,2010-12-03,2.7129074419956107,winter
New York,2010-12-04,1.4364128858025254,winter
New York,2010-12-05,-11.724632951194973,winter
New York,2010-12-06,-2.9680029910102586,winter
New York,2010-12-07,2.0448542263841722,winter
New York,2010-12-08,10.436771469480458,winter
New York,2010-12-09,7.3728167897354355,winter
New York,2010-12-10,3.292505814446841,winter
New York,2010-12-11,3.3169509223865212,winter
New York,2010-12-12,-2.2270829027629304,winter
New York,2010-12-13,-0.8638744808588078,winter
New York,2010-12-14,-0.4977712524706428,winter
New York,2010-12-15,4.164922831369494,winter
New York,2010-12-16,7.206305272785642,winter
New York,2010-12-17,-1.9419892767597349,winter
New York,2010-12-18,-7.061901848050783,winter
New York,2010-12-19,-6.755433321488228,winter
New York,2010-12-20,10.905960347509819,winter
New York,2010-12-21,-3.687562837914821,winter
New York,2010-12-22,8.408183271557768,winter
New York,2010-12-23,-11.756238308699022,winter
New York,2010-12-24,-1.4164299637119084,winter
New York,2010-12-25,-2.6696477330985733,winter
New York,2010-12-26,7.173787124667452,winter
New York,2010-12-27,-4.187301335154173,winter
New York,2010-12-28,-6.681597131885711,winter
New York,2010-12-29,6.591640749643988,winter
New York,2010-12-30,2.258547491489785,winter
New York,2010-12-31,0.03478530016087863,winter
New York,2011-01-01,-2.668466351968755,winter
New York,2011-01-02,-8.279729634711295,winter
New York,2011-01-03,3.486255906779574,winter
New York,2011-01-04,3.1570223327363314,winter
New York,2011-01-05,-5.957924408205719,winter
New York,2011-01-06,6.47073532257156,winter
New York,2011-01-07,4.691611419156844,winter
New York,2011-01-08,5.716175556041828,winter
New York,2011-01-09,-6.648243162449747,winter
New York,2011-01-10,-1.7813366450091968,winter
New York,2011-01-11,-4.808142796697423,winter
New York,2011-01-12,-0.16667174236241306,winter
New York,2011-01-13,0.46161626606309114,winter
New York,2011-01-14,-3.4373691084462843,winter
New York,2011-01-15,4.406300608577432,winter
New York,2011-01-16,-9.115870623631423,winter
New York,2011-01-17,-4.109060161690739,winter
New York,2011-01-18,-0.2663623229804048,winter
New York,2011-01-19,0.8800220437076033,winter
New York,2011-01-20,5.633533581408807,winter
New York,2011-01-21,-1.5412952527964574,winter
New York,2011-01-22,4.4789754566943865,winter
New York,2011-01-23,8.803108369578334,winter
New York,2011-01-24,0.08521391898729566,winter
New York,2011-01-25,13.05031198530195,winter
New York,2011-01-26,-2.743276218853714,winter
New York,2011-01-27,-6.010048665371883,winter
New York,2011-01-28,4.413385622174475,winter
New York,2011-01-29,-8.908859641785407,winter
New York,2011-01-30,-0.8145771181434178,winter
New York,2011-01-31,0.4704348860793135,winter
New York,2011-02-01,0.6593473950218298,winter
New York,2011-02-02,-2.243501675032052,winter
New York,2011-02-03,-1.9489342918351482,winter
New York,2011-02-04,6.396572631072592,winter
New York,2011-02-05,2.8173451851476172,winter
New York,2011-02-06,4.0213898985765955,winter
New York,2011-02-07,2.0986496863377413,winter
New York,2011-02-08,-2.075700926127019,winter
New York,2011-02-09,0.10690151998967522,winter
New York,2011-02-10,2.83310941108593,winter
New York,2011-02-11,5.2338005454652015,winter
New York,2011-02-12,-4.121255251231894,winter
New York,2011-02-13,-6.916662903516254,winter
New York,2011-02-14,-0.46697251571554,winter
New York,2011-02-15,1.512208496582506,winter
New York,2011-02-16,-1.651923291550905,winter
New York,2011-02-17,0.11152642433176857,winter
New York,2011-02-18,3.2313356469557246,winter
New York,2011-02-19,-7.981822144715146,winter
New York,2011-02-20,4.376765507516574,winter
New York,2011-02-21,-3.1506267817469844,winter
New York,2011-02-22,-3.218965086170896,winter
New York,2011-02-23,-4.61787131816972,winter
New York,2011-02-24,-3.3582204638260515,winter
New York,2011-02-25,-1.9180735496560621,winter
New York,2011-02-26,1.1738245265915832,winter
New York,2011-02-27,-0.2790341122565956,winter
New York,2011-02-28,-4.254401584931112,winter
New York,2011-03-01,8.456590614193072,spring
New York,2011-03-02,9.505914048766023,spring
New York,2011-03-03,13.425628382813912,spring
New York,2011-03-04,13.030567967167281,spring
New York,2011-03-05,0.10552041048992677,spring
New York,2011-03-06,7.163407313036368,spring
New York,2011-03-07,10.7232323928216,spring
New York,2011-03-08,11.062897585893738,spring
New York,2011-03-09,6.3454192062019015,spring
New York,2011-03-10,6.553883810477439,spring
New York,2011-03-11,17.986770272950565,spring
New York,2011-03-12,17.393892938436526,spring
New York,2011-03-13,15.742985736220797,spring
New York,2011-03-14,15.566513307207181,spring
New York,2011-03-15,8.944106389969672,spring
New York,2011-03-16,4.066268403986795,spring
New York,2011-03-17,2.1641055223891303,spring
New York,2011-03-18,6.584367972783869,spring
New York,2011-03-19,7.147416411119183,spring
New York,2011-03-20,7.818036509111568,spring
New York,2011-03-21,14.63878153187611,spring
New York,2011-03-22,10.324577139469575,spring
New York,2011-03-23,7.117376253641609,spring
New York,2011-03-24,2.6818149913698424,spring
New York,2011-03-25,10.877175358223758,spring
New York,2011-03-26,8.474681624768651,spring
New York,2011-03-27,3.47447092013255,spring
New York,2011-03-28,13.573287260987065,spring
New York,2011-03-29,9.320262711215548,spring
New York,2011-03-30,13.655452447416835,spring
New York,2011-03-31,12.04127132012543,spring
New York,2011-04-01,10.000187015740565,spring
New York,2011-04-02,10.572560266675486,spring
New York,2011-04-03,7.144581369406465,spring
New York,2011-04-04,13.379555480565449,spring
New York,2011-04-05,5.443857814649959,spring
New York,2011-04-06,6.9844397473969,spring
New York,2011-04-07,13.086323960345027,spring
New York,2011-04-08,12.856939882808131,spring
New York,2011-04-09,10.051478957653833,spring
New York,2011-04-10,3.9912046737953633,spring
New York,2011-04-11,4.470072654539987,spring
New York,2011-04-12,11.532536838593241,spring
New York,2011-04-13,4.858450687092417,spring
New York,2011-04-14,1.1841813374176713,spring
New York,2011-04-15,7.5159041546489975,spring
New York,2011-04-16,18.163440735060387,spring
New York,2011-04-17,8.53618259109269,spring
New York,2011-04-18,3.915987969189044,spring
New York,2011-04-19,5.00740838171372,spring
New York,2011-04-20,9.034764052567107,spring
New York,2011-04-21,10.29368531299008,spring
New York,2011-04-22,22.430364542590013,spring
New York,2011-04-23,-0.030550109153837823,spring
New York,2011-04-24,13.717625074892677,spring
New York,2011-04-25,22.79750861787392,spring
New York,2011-04-26,6.156890312536216,spring
New York,2011-04-27,8.68101327063023,spring
New York,2011-04-28,17.49695459478039,spring
New York,2011-04-29,12.980583180988576,spring
New York,2011-04-30,13.691424092045699,spring
New York,2011-05-01,13.107940152150977,spring
New York,2011-05-02,10.133884465295038,spring
New York,2011-05-03,3.18652771837262,spring
New York,2011-05-04,7.087282032745251,spring
New York,2011-05-05,11.173176123435846,spring
New York,2011-05-06,14.979113212690319,spring
New York,2011-05-07,14.40359646802637,spring
New York,2011-05-08,8.240490713128816,spring
New York,2011-05-09,6.15306035216333,spring
New York,2011-05-10,12.44895187899553,spring
New York,2011-05-11,10.139451437738883,spring
New York,2011-05-12,12.379402690877384,spring
New York,2011-05-13,5.908217178356109,spring
New York,2011-05-14,8.64098783563906,spring
New York,2011-05-15,11.282207840074044,spring
New York,2011-05-16,10.306234477340418,spring
New York,2011-05-17,10.729193287495688,spring
New York,2011-05-18,6.4597257136761925,spring
New York,2011-05-19,9.301200777849989,spring
New York,2011-05-20,5.492008960889845,spring
New York,2011-05-21,11.286605379326655,spring
New York,2011-05-22,13.242529662264559,spring
New York,2011-05-23,9.159847039836775,spring
New York,2011-05-24,-2.881443568259046,spring
New York,2011-05-25,11.7193679344645,spring
New York,2011-05-26,8.403632149451491,spring
New York,2011-05-27,9.20397036735094,spring
New York,2011-05-28,18.51831002176594,spring
New York,2011-05-29,12.733459292321449,spring
New York,2011-05-30,8.371408809902182,spring
New York,2011-05-31,5.640299632221108,spring
New York,2011-06-01,30.47036127496844,summer
New York,2011-06-02,26.844861189541778,summer
New York,2011-06-03,28.778273334246848,summer
New York,2011-06-04,29.075621724897385,summer
New York,2011-06-05,22.12597037013472,summer
New York,2011-06-06,24.336876452902228,summer
New York,2011-06-07,26.400660610092576,summer
New York,2011-06-08,21.19643186819196,summer
New York,2011-06-09,23.645438622531525,summer
New York,2011-06-10,14.875537290891181,summer
New York,2011-06-11,35.647229246329886,summer
New York,2011-06-12,25.018823003802957,summer
New York,2011-06-13,20.41433820100817,summer
New York,2011-06-14,28.04040392331608,summer
New York,2011-06-15,21.554087128211183,summer
New York,2011-06-16,20.827471510452533,summer
New York,2011-06-17,20.78745452397179,summer
New York,2011-06-18,29.95829930765554,summer
New York,2011-06-19,25.03443033109403,summer
New York,2011-06-20,27.645674045297852,summer
New York,2011-06-21,24.83643200386392,summer
New York,2011-06-22,22.70595326279869,summer
New York,2011-06-23,20.153394317357154,summer
New York,2011-06-24,24.253863522323208,summer
New York,2011-06-25,26.749688931109134,summer
New York,2011-06-26,26.02587576475448,summer
New York,2011-06-27,32.63246272892852,summer
New York,2011-06-28,15.393251616736967,summer
New York,2011-06-29,18.816471821141256,summer
New York,2011-06-30,26.291885794542694,summer
New York,2011-07-01,26.803621004363148,summer
New York,2011-07-02,26.70690135230132,summer
New York,2011-07-03,28.795925094695043,summer
New York,2011-07-04,28.78249350486234,summer
New York,2011-07-05,24.465828497934332,summer
New York,2011-07-06,19.981054984812857,summer
New York,2011-07-07,30.93434747935756,summer
New York,2011-07-08,25.477598200554638,summer
New York,2011-07-09,24.57469337294257,summer
New York,2011-07-10,35.0974684871631,summer
New York,2011-07-11,24.041801346872198,summer
New York,2011-07-12,19.293728047040926,summer
New York,2011-07-13,31.144614970739568,summer
New York,2011-07-14,23.860656520143543,summer
New York,2011-07-15,17.160703257400378,summer
New York,2011-07-16,25.36566457814115,summer
New York,2011-07-17,29.09788286153841,summer
New York,2011-07-18,28.027113571507613,summer
New York,2011-07-19,29.844343933810823,summer
New York,2011-07-20,22.683681309933704,summer
New York,2011-07-21,34.7701573282157,summer
New York,2011-07-22,27.41572587086813,summer
New York,2011-07-23,28.79396996718855,summer
New York,2011-07-24,20.2385558996712,summer
New York,2011-07-25,29.640330102459927,summer
New York,2011-07-26,32.69426963504192,summer
New York,2011-07-27,26.901282150297085,summer
New York,2011-07-28,16.654302298947133,summer
New York,2011-07-29,22.39141070808725,summer
New York,2011-07-30,17.06513615490709,summer
New York,2011-07-31,19.106990935069312,summer
New York,2011-08-01,35.526601491089195,summer
New York,2011-08-02,28.198451635595294,summer
New York,2011-08-03,19.034738736455672,summer
New York,2011-08-04,29.37455374116145,summer
New York,2011-08-05,26.123320873055306,summer
New York,2011-08-06,22.028115665542895,summer
New York,2011-08-07,19.81164599353507,summer
New York,2011-08-08,26.437750711414072,summer
New York,2011-08-09,20.61026331436529,summer
New York,2011-08-10,29.553520566406277,summer
New York,2011-08-11,23.927021050958107,summer
New York,2011-08-12,25.388169651386317,summer
New York,2011-08-13,23.64006782728633,summer
New York,2011-08-14,27.8119190130791,summer
New York,2011-08-15,32.344300196745706,summer
New York,2011-08-16,23.821105067156903,summer
New York,2011-08-17,33.10786664901565,summer
New York,2011-08-18,23.075455278073836,summer
New York,2011-08-19,26.52997738832967,summer
New York,2011-08-20,24.128901435243975,summer
New York,2011-08-21,24.187112461604837,summer
New York,2011-08-22,34.24591762620056,summer
New York,2011-08-23,27.23880140035437,summer
New York,2011-08-24,24.99365873203041,summer
New York,2011-08-25,28.162179120686144,summer
New York,2011-08-26,29.700414334979747,summer
New York,2011-08-27,19.061326931730875,summer
New York,2011-08-28,28.580808812050154,summer
New York,2011-08-29,27.258619512657074,summer
New York,2011-08-30,28.830826166576216,summer
New York,2011-08-31,29.63895332879827,summer
New York,2011-09-01,21.194154170942053,autumn
New York,2011-09-02,15.143470015916979,autumn
New York,2011-09-03,12.2602668897145,autumn
New York,2011-09-04,11.887145389165195,autumn
New York,2011-09-05,15.667874562971898,autumn
New York,2011-09-06,12.489852664544504,autumn
New York,2011-09-07,22.116378233882305,autumn
New York,2011-09-08,15.61752485327893,autumn
New York,2011-09-09,23.39084617475973,autumn
New York,2011-09-10,20.92890481275711,autumn
New York,2011-09-11,24.400941360483717,autumn
New York,2011-09-12,10.78659768483992,autumn
New York,2011-09-13,4.50567178820984,autumn
New York,2011-09-14,10.84083483113261,autumn
New York,2011-09-15,13.734764476127086,autumn
New York,2011-09-16,15.114656379845085,autumn
New York,2011-09-17,16.617980541267777,autumn
New York,2011-09-18,8.637908617029659,autumn
New York,2011-09-19,17.07827901283972,autumn
New York,2011-09-20,10.471605899552479,autumn
New York,2011-09-21,16.94034016956097,autumn
New York,2011-09-22,18.637830758905817,autumn
New York,2011-09-23,18.19786335100459,autumn
New York,2011-09-24,10.095070458662951,autumn
New York,2011-09-25,13.235521550863483,autumn
New York,2011-09-26,27.183840185634,autumn
New York,2011-09-27,20.34577296482778,autumn
New York,2011-09-28,11.523444000966403,autumn
New York,2011-09-29,16.37349387011775,autumn
New York,2011-09-30,11.08736557878551,autumn
New York,2011-10-01,25.704717396514027,autumn
New York,2011-10-02,15.56824928471026,autumn
New York,2011-10-03,21.114568182372857,autumn
New York,2011-10-04,13.923775509620038,autumn
New York,2011-10-05,18.150439389360123,autumn
New York,2011-10-06,15.813074799612318,autumn
New York,2011-10-07,13.438857093424653,autumn
New York,2011-10-08,14.941293684304657,autumn
New York,2011-10-09,18.367099280016898,autumn
New York,2011-10-10,12.417607230266931,autumn
New York,2011-10-11,21.750464483700032,autumn
New York,2011-10-12,10.6541069467835,autumn
New York,2011-10-13,12.56227080060367,autumn
